,Location,BedRooms,WashRooms,AreaCount,Area,Currency,Price
9868,324,6,6,120, Sq. Yd,PKR,1.7 Crore
9869,324,6,3,226, Sq. Yd,PKR,3.8 Crore
9870,324,6,4,223, Sq. Yd,PKR,4  Crore
9871,324,3,6,300, Sq. Yd,PKR,4.5 Crore
9872,119,4,3,400, Sq. Yd,PKR,4.15 Crore
9873,119,6,4,240, Sq. Yd,PKR,4  Crore
9874,324,3,7,300, Sq. Yd,PKR,5  Crore
9875,652,4,4,600, Sq. Yd,PKR,3  Crore
9876,652,4,4,600, Sq. Yd,PKR,3  Crore
9877,645,5,5,130, Sq. Yd,PKR,2.6 Crore
9878,645,4,4,130, Sq. Yd,PKR,2.6 Crore
9879,653,4,4,200, Sq. Yd,PKR,5  Crore
9880,172,3,3,120, Sq. Yd,PKR,1.95 Crore
9881,359,8,4,120, Sq. Yd,PKR,1.75 Crore
9882,480,3,3,120, Sq. Yd,PKR,75  Lakh
9883,481,3,4,120, Sq. Yd,PKR,56  Lakh
9884,654,6,6,"1,000", Sq. Yd,PKR,17  Crore
9885,19,4,4,350, Sq. Yd,PKR,5.9 Crore
9886,19,5,5,500, Sq. Yd,PKR,6.8 Crore
9887,14,3,3,500, Sq. Yd,PKR,8.25 Crore
9888,14,3,3,500, Sq. Yd,PKR,10  Crore
9889,238,6,6,250, Sq. Yd,PKR,5.75 Crore
9890,8,4,4,500, Sq. Yd,PKR,11  Crore
9891,3,3,3,200, Sq. Yd,PKR,2  Crore
9892,254,4,4,120, Sq. Yd,PKR,2.1 Crore
9893,14,4,4,666, Sq. Yd,PKR,13.25 Crore
9894,12,4,4,200, Sq. Yd,PKR,6  Crore
9895,7,2,2,125, Sq. Yd,PKR,1.3 Crore
9896,136,9,10,160, Sq. Yd,PKR,95  Lakh
9897,136,5,5,93, Sq. Yd,PKR,1  Crore
9898,99,6,5,400, Sq. Yd,PKR,4.35 Crore
9899,14,4,3,300, Sq. Yd,PKR,6.5 Crore
9900,140,3,6,120, Sq. Yd,PKR,66  Lakh
9901,50,6,5,240, Sq. Yd,PKR,2.8 Crore
9902,65,5,7,550, Sq. Yd,PKR,6.8 Crore
9903,95,6,6,200, Sq. Yd,PKR,1.9 Crore
9904,100,6,2,240, Sq. Yd,PKR,2.15 Crore
9905,100,2,6,120, Sq. Yd,PKR,90  Lakh
9906,74,6,8,550, Sq. Yd,PKR,8.5 Crore
9907,206,7,3,550, Sq. Yd,PKR,9.5 Crore
9908,57,3,5,485, Sq. Yd,PKR,2.8 Crore
9909,66,5,4,427, Sq. Yd,PKR,6.05 Crore
9910,12,5,3,"1,000", Sq. Yd,PKR,15  Crore
9911,146,5,5,64, Sq. Yd,PKR,35  Lakh
9912,413,4,3,250, Sq. Yd,PKR,6.7 Crore
9913,321,4,4,600, Sq. Yd,PKR,11  Crore
9914,239,4,3,120, Sq. Yd,PKR,1.05 Crore
9915,232,8,6,253, Sq. Yd,PKR,2.95 Crore
9916,1,4,6,120, Sq. Yd,PKR,1.15 Crore
9917,239,4,6,120, Sq. Yd,PKR,1  Crore
9918,239,4,5,80, Sq. Yd,PKR,90  Lakh
9919,13,5,5,300, Sq. Yd,PKR,5.5 Crore
9920,60,7,7,500, Sq. Yd,PKR,8.5 Crore
9921,57,3,4,120, Sq. Yd,PKR,1.3 Crore
9922,481,4,3,120, Sq. Yd,PKR,1  Crore
9923,510,4,2,200, Sq. Yd,PKR,1.8 Crore
9924,18,6,2,240, Sq. Yd,PKR,3  Crore
9925,18,6,2,240, Sq. Yd,PKR,3  Crore
9926,307,2,2,239.2, Sq. Yd,PKR,75  Lakh
9927,307,2,6,153.1, Sq. Yd,PKR,75  Lakh
9928,307,2,3,239.2, Sq. Yd,PKR,75  Lakh
9929,307,2,2,153.1, Sq. Yd,PKR,75  Lakh
9930,12,5,5,300, Sq. Yd,PKR,9.5 Crore
9931,13,5,5,300, Sq. Yd,PKR,5.75 Crore
9932,13,6,2,500, Sq. Yd,PKR,8.7 Crore
9933,8,6,3,500, Sq. Yd,PKR,9  Crore
9934,14,4,7,300, Sq. Yd,PKR,6.5 Crore
9935,146,5,5,64, Sq. Yd,PKR,50  Lakh
9936,146,4,4,64, Sq. Yd,PKR,45  Lakh
9937,196,6,6,64, Sq. Yd,PKR,30  Lakh
9938,146,2,2,64, Sq. Yd,PKR,45  Lakh
9939,196,6,7,64, Sq. Yd,PKR,30  Lakh
9940,196,5,5,64, Sq. Yd,PKR,48  Lakh
9941,196,4,4,64, Sq. Yd,PKR,48  Lakh
9942,146,5,5,64, Sq. Yd,PKR,28  Lakh
9943,520,5,5,120, Sq. Yd,PKR,60  Lakh
9944,84,6,6,250, Sq. Yd,PKR,5.5 Crore
9945,8,6,6,500, Sq. Yd,PKR,12  Crore
9946,209,2,4,120, Sq. Yd,PKR,1.1 Crore
9947,153,6,4,120, Sq. Yd,PKR,1.5 Crore
9948,153,6,4,120, Sq. Yd,PKR,2.3 Crore
9949,71,4,4,120, Sq. Yd,PKR,1.55 Crore
9950,209,4,2,120, Sq. Yd,PKR,1.1 Crore
9951,185,7,2,120, Sq. Yd,PKR,1.5 Crore
9952,69,8,4,80, Sq. Yd,PKR,1.3 Crore
9953,57,5,6,140, Sq. Yd,PKR,1.25 Crore
9954,77,4,4,250, Sq. Yd,PKR,1  Crore
9955,132,4,4,120, Sq. Yd,PKR,1.35 Crore
9956,196,4,4,64, Sq. Yd,PKR,36  Lakh
9957,624,4,4,124, Sq. Yd,PKR,82  Lakh
9958,28,3,3,240, Sq. Yd,PKR,1.6 Crore
9959,223,6,6,200, Sq. Yd,PKR,1.9 Crore
9960,68,6,6,200, Sq. Yd,PKR,2  Crore
9961,156,4,4,120, Sq. Yd,PKR,1.35 Crore
9962,86,6,6,200, Sq. Yd,PKR,1.7 Crore
9963,213,6,6,80, Sq. Yd,PKR,1.5 Crore
9964,192,6,6,240, Sq. Yd,PKR,4.5 Crore
9965,14,4,6,"1,000", Sq. Yd,PKR,25  Crore
9966,137,7,6,416, Sq. Yd,PKR,7.5 Crore
9967,413,10,3,666, Sq. Yd,PKR,13  Crore
9968,178,6,5,240, Sq. Yd,PKR,3.5 Crore
9969,186,4,6,120, Sq. Yd,PKR,1.05 Crore
9970,367,6,4,45, Sq. Yd,PKR,30  Lakh
9971,100,5,6,120, Sq. Yd,PKR,1.25 Crore
9972,171,6,8,400, Sq. Yd,PKR,4.7 Crore
9973,7,3,3,200, Sq. Yd,PKR,1.82 Crore
9974,109,6,6,733, Sq. Yd,PKR,8.5 Crore
9975,14,4,5,300, Sq. Yd,PKR,6.25 Crore
9976,66,5,5,427, Sq. Yd,PKR,6.3 Crore
9977,206,5,5,550, Sq. Yd,PKR,7  Crore
9978,238,6,5,250, Sq. Yd,PKR,6.5 Crore
9979,417,4,6,120, Sq. Yd,PKR,90  Lakh
9980,417,3,7,120, Sq. Yd,PKR,45  Lakh
9981,417,6,5,200, Sq. Yd,PKR,75  Lakh
9982,417,5,4,200, Sq. Yd,PKR,1.1 Crore
9983,39,5,6,500, Sq. Yd,PKR,9  Crore
9984,655,2,1,80, Sq. Yd,PKR,32  Lakh
9985,222,3,6,120, Sq. Yd,PKR,55  Lakh
9986,222,3,5,80, Sq. Yd,PKR,40  Lakh
9987,222,5,2,80, Sq. Yd,PKR,40  Lakh
9988,12,5,6,300, Sq. Yd,PKR,9.5 Crore
9989,233,3,6,250, Sq. Yd,PKR,7  Crore
9990,222,2,10,120, Sq. Yd,PKR,75  Lakh
9991,57,6,6,114, Sq. Yd,PKR,1.05 Crore
9992,57,6,6,120, Sq. Yd,PKR,1.65 Crore
9993,57,10,6,250, Sq. Yd,PKR,2.25 Crore
9994,126,6,6,400, Sq. Yd,PKR,5  Crore
9995,232,6,6,600, Sq. Yd,PKR,6  Crore
9996,243,6,6,500, Sq. Yd,PKR,7  Crore
9997,232,6,3,300, Sq. Yd,PKR,3.5 Crore
9998,95,6,5,240, Sq. Yd,PKR,2.7 Crore
9999,364,4,2,80, Sq. Yd,PKR,66  Lakh
10000,125,5,4,500, Sq. Yd,PKR,20  Crore
10001,50,4,5,600, Sq. Yd,PKR,4.5 Crore
10002,50,3,10,240, Sq. Yd,PKR,2.5 Crore
10003,50,6,4,120, Sq. Yd,PKR,2.5 Crore
10004,50,4,4,120, Sq. Yd,PKR,1.8 Crore
10005,137,7,4,233, Sq. Yd,PKR,3  Crore
10006,137,2,6,200, Sq. Yd,PKR,3  Crore
10007,137,6,6,200, Sq. Yd,PKR,2.7 Crore
10008,23,9,9,200, Sq. Yd,PKR,3  Crore
10009,23,9,3,340, Sq. Yd,PKR,4.25 Crore
10010,133,3,5,233, Sq. Yd,PKR,3.5 Crore
10011,23,4,3,200, Sq. Yd,PKR,4.5 Crore
10012,95,6,6,250, Sq. Yd,PKR,2.7 Crore
10013,84,6,6,300, Sq. Yd,PKR,6.5 Crore
10014,84,5,5,250, Sq. Yd,PKR,7  Crore
10015,300,5,5,250, Sq. Yd,PKR,7.75 Crore
10016,84,5,5,200, Sq. Yd,PKR,6.5 Crore
10017,12,4,5,300, Sq. Yd,PKR,7.5 Crore
10018,195,4,5,400, Sq. Yd,PKR,5.5 Crore
10019,494,6,4,"1,000", Sq. Yd,PKR,11  Crore
10020,289,4,5,400, Sq. Yd,PKR,4.5 Crore
10021,339,6,3,500, Sq. Yd,PKR,5  Crore
10022,289,3,5,400, Sq. Yd,PKR,4.5 Crore
10023,14,4,3,300, Sq. Yd,PKR,6.5 Crore
10024,13,4,3,500, Sq. Yd,PKR,10.75 Crore
10025,25,3,7,300, Sq. Yd,PKR,8.25 Crore
10026,63,3,3,125, Sq. Yd,PKR,3.5 Crore
10027,172,6,7,240, Sq. Yd,PKR,3.35 Crore
10028,222,3,3,60, Sq. Yd,PKR,30  Lakh
10029,3,3,3,200, Sq. Yd,PKR,2  Crore
10030,6,3,3,200, Sq. Yd,PKR,1.35 Crore
10031,2,3,3,152, Sq. Yd,PKR,1.47 Crore
10032,37,6,6,200, Sq. Yd,PKR,60  Lakh
10033,192,6,6,400, Sq. Yd,PKR,6.25 Crore
10034,14,5,5,500, Sq. Yd,PKR,12.75 Crore
10035,39,6,6,500, Sq. Yd,PKR,8.75 Crore
10036,324,4,6,400, Sq. Yd,PKR,4  Crore
10037,11,4,4,100, Sq. Yd,PKR,3.8 Crore
10038,83,2,7,120, Sq. Yd,PKR,52  Lakh
10039,83,2,5,120, Sq. Yd,PKR,55  Lakh
10040,83,4,5,64, Sq. Yd,PKR,27  Lakh
10041,83,2,2,64, Sq. Yd,PKR,30  Lakh
10042,57,6,4,120, Sq. Yd,PKR,1.3 Crore
10043,132,5,4,120, Sq. Yd,PKR,2.5 Crore
10044,222,5,3,80, Sq. Yd,PKR,70  Lakh
10045,222,4,3,80, Sq. Yd,PKR,70  Lakh
10046,243,6,6,"2,000", Sq. Yd,PKR,25  Crore
10047,123,6,6,145, Sq. Yd,PKR,80  Lakh
10048,337,6,8,120, Sq. Yd,PKR,1.6 Crore
10049,57,2,3,120, Sq. Yd,PKR,1.8 Crore
10050,221,3,3,44, Sq. Yd,PKR,1.2 Crore
10051,128,3,6,400, Sq. Yd,PKR,4.5 Crore
10052,99,6,4,400, Sq. Yd,PKR,4.75 Crore
10053,99,3,5,400, Sq. Yd,PKR,4.5 Crore
10054,65,5,4,550, Sq. Yd,PKR,8.5 Crore
10055,358,4,8,160, Sq. Yd,PKR,4  Crore
10056,11,4,4,100, Sq. Yd,PKR,3.3 Crore
10057,24,7,6,200, Sq. Yd,PKR,3  Crore
10058,469,4,5,80, Sq. Yd,PKR,35  Lakh
10059,156,6,3,240, Sq. Yd,PKR,2.5 Crore
10060,14,5,6,500, Sq. Yd,PKR,11  Crore
10061,15,6,3,300, Sq. Yd,PKR,4.25 Crore
10062,15,6,6,300, Sq. Yd,PKR,4.25 Crore
10063,386,5,5,80, Sq. Yd,PKR,40  Lakh
10064,194,4,5,120, Sq. Yd,PKR,1.3 Crore
10065,268,7,5,240, Sq. Yd,PKR,2.85 Crore
10066,269,6,2,240, Sq. Yd,PKR,2.5 Crore
10067,194,6,5,400, Sq. Yd,PKR,3.8 Crore
10068,88,6,2,120, Sq. Yd,PKR,1.3 Crore
10069,268,5,5,120, Sq. Yd,PKR,1.05 Crore
10070,192,5,5,240, Sq. Yd,PKR,4.8 Crore
10071,204,5,5,250, Sq. Yd,PKR,1.5 Crore
10072,204,7,8,120, Sq. Yd,PKR,80  Lakh
10073,69,8,8,120, Sq. Yd,PKR,1.3 Crore
10074,151,2,2,99, Sq. Yd,PKR,78  Lakh
10075,69,5,5,240, Sq. Yd,PKR,2.3 Crore
10076,57,2,2,250, Sq. Yd,PKR,2  Crore
10077,22,3,4,200, Sq. Yd,PKR,99  Lakh
10078,656,3,3,540, Sq. Yd,PKR,12  Crore
10079,610,7,6,400, Sq. Yd,PKR,5.7 Crore
10080,43,6,3,300, Sq. Yd,PKR,4  Crore
10081,32,3,5,235, Sq. Yd,PKR,1.05 Crore
10082,36,4,5,350, Sq. Yd,PKR,1.75 Crore
10083,36,4,5,350, Sq. Yd,PKR,1.82 Crore
10084,36,4,3,350, Sq. Yd,PKR,1.55 Crore
10085,2,3,3,152, Sq. Yd,PKR,1.45 Crore
10086,20,3,3,200, Sq. Yd,PKR,1.38 Crore
10087,6,3,3,200, Sq. Yd,PKR,1.4 Crore
10088,3,3,3,200, Sq. Yd,PKR,1.9 Crore
10089,2,3,3,152, Sq. Yd,PKR,1.44 Crore
10090,6,3,3,200, Sq. Yd,PKR,1.4 Crore
10091,2,3,3,152, Sq. Yd,PKR,1.45 Crore
10092,3,3,3,200, Sq. Yd,PKR,1.92 Crore
10093,6,3,3,200, Sq. Yd,PKR,1.42 Crore
10094,3,3,4,200, Sq. Yd,PKR,1.94 Crore
10095,90,4,6,120, Sq. Yd,PKR,1.3 Crore
10096,86,6,5,200, Sq. Yd,PKR,2.6 Crore
10097,12,4,4,300, Sq. Yd,PKR,7.9 Crore
10098,358,4,4,160, Sq. Yd,PKR,4  Crore
10099,290,6,6,133, Sq. Yd,PKR,1.35 Crore
10100,127,6,4,200, Sq. Yd,PKR,2.55 Crore
10101,57,4,4,120, Sq. Yd,PKR,1.7 Crore
10102,57,4,4,170, Sq. Yd,PKR,2.2 Crore
10103,3,3,3,200, Sq. Yd,PKR,2.2 Crore
10104,13,5,4,500, Sq. Yd,PKR,9.5 Crore
10105,236,4,2,170, Sq. Yd,PKR,1.8 Crore
10106,524,4,2,120, Sq. Yd,PKR,1.55 Crore
10107,146,2,2,64, Sq. Yd,PKR,45  Lakh
10108,146,2,4,64, Sq. Yd,PKR,45  Lakh
10109,45,4,3,120, Sq. Yd,PKR,2.1 Crore
10110,88,2,10,120, Sq. Yd,PKR,95  Lakh
10111,137,11,5,270, Sq. Yd,PKR,5.5 Crore
10112,65,5,2,500, Sq. Yd,PKR,6.7 Crore
10113,343,2,2,112, Sq. Yd,PKR,1.5 Crore
10114,624,2,2,84, Sq. Yd,PKR,60  Lakh
10115,624,2,2,84, Sq. Yd,PKR,60  Lakh
10116,624,2,2,84, Sq. Yd,PKR,60  Lakh
10117,624,2,2,84, Sq. Yd,PKR,60  Lakh
10118,624,2,2,84, Sq. Yd,PKR,60  Lakh
10119,624,2,2,84, Sq. Yd,PKR,60  Lakh
10120,624,2,2,84, Sq. Yd,PKR,60  Lakh
10121,624,2,6,84, Sq. Yd,PKR,60  Lakh
10122,50,6,7,240, Sq. Yd,PKR,3.7 Crore
10123,39,7,6,800, Sq. Yd,PKR,16  Crore
10124,24,6,6,"1,000", Sq. Yd,PKR,8.5 Crore
10125,109,5,5,600, Sq. Yd,PKR,9  Crore
10126,238,4,4,250, Sq. Yd,PKR,6.5 Crore
10127,13,5,5,300, Sq. Yd,PKR,6.5 Crore
10128,657,5,5,125, Sq. Yd,PKR,29  Lakh
10129,70,6,6,325, Sq. Yd,PKR,4.5 Crore
10130,324,2,2,120, Sq. Yd,PKR,2.35 Crore
10131,481,2,2,120, Sq. Yd,PKR,1.3 Crore
10132,481,3,3,120, Sq. Yd,PKR,75  Lakh
10133,481,3,3,120, Sq. Yd,PKR,85  Lakh
10134,99,6,6,400, Sq. Yd,PKR,4  Crore
10135,23,6,6,400, Sq. Yd,PKR,4  Crore
10136,137,6,6,450, Sq. Yd,PKR,6.5 Crore
10137,39,4,5,500, Sq. Yd,PKR,8.5 Crore
10138,304,2,7,200, Sq. Yd,PKR,2.25 Crore
10139,248,5,4,120, Sq. Yd,PKR,1.75 Crore
10140,49,4,4,120, Sq. Yd,PKR,1.74 Crore
10141,333,4,3,192, Sq. Yd,PKR,1.25 Crore
10142,6,3,3,200, Sq. Yd,PKR,1.63 Crore
10143,14,6,6,"1,000", Sq. Yd,PKR,25  Crore
10144,39,6,6,"1,000", Sq. Yd,PKR,25  Crore
10145,505,6,5,120, Sq. Yd,PKR,95  Lakh
10146,21,3,3,200, Sq. Yd,PKR,1.8 Crore
10147,214,4,4,120, Sq. Yd,PKR,1.45 Crore
10148,142,2,2,120, Sq. Yd,PKR,52  Lakh
10149,110,4,4,85.6, Sq. Yd,PKR,1.75 Crore
10150,47,6,7,400, Sq. Yd,PKR,4.9 Crore
10151,14,6,5,"1,000", Sq. Yd,PKR,30  Crore
10152,14,5,1,500, Sq. Yd,PKR,9  Crore
10153,247,2,3,60, Sq. Yd,PKR,22  Lakh
10154,386,4,10,120, Sq. Yd,PKR,75  Lakh
10155,335,10,5,120, Sq. Yd,PKR,90  Lakh
10156,231,8,2,"1,511", Sq. Yd,PKR,20  Crore
10157,95,3,3,80, Sq. Yd,PKR,82  Lakh
10158,658,3,4,200, Sq. Yd,PKR,2.4 Crore
10159,94,4,4,240, Sq. Yd,PKR,3.8 Crore
10160,99,4,3,400, Sq. Yd,PKR,3.75 Crore
10161,99,3,2,400, Sq. Yd,PKR,4  Crore
10162,99,3,3,400, Sq. Yd,PKR,4.5 Crore
10163,99,6,6,400, Sq. Yd,PKR,4.75 Crore
10164,128,3,3,400, Sq. Yd,PKR,4.5 Crore
10165,68,6,7,200, Sq. Yd,PKR,2  Crore
10166,81,6,6,120, Sq. Yd,PKR,1.55 Crore
10167,370,3,3,200, Sq. Yd,PKR,2.8 Crore
10168,1,7,6,60, Sq. Yd,PKR,70  Lakh
10169,401,6,6,120, Sq. Yd,PKR,1.8 Crore
10170,236,4,3,100, Sq. Yd,PKR,1.6 Crore
10171,236,5,7,100, Sq. Yd,PKR,1.6 Crore
10172,236,5,3,100, Sq. Yd,PKR,95  Lakh
10173,236,6,4,100, Sq. Yd,PKR,95  Lakh
10174,137,3,4,233, Sq. Yd,PKR,3.5 Crore
10175,55,6,4,84, Sq. Yd,PKR,52  Lakh
10176,14,3,5,500, Sq. Yd,PKR,19.5 Crore
10177,110,4,4,400, Sq. Yd,PKR,4.25 Crore
10178,55,5,3,120, Sq. Yd,PKR,1.3 Crore
10179,55,4,3,240, Sq. Yd,PKR,2  Crore
10180,207,5,4,550, Sq. Yd,PKR,6.95 Crore
10181,3,3,3,200, Sq. Yd,PKR,2.05 Crore
10182,27,6,7,"1,000", Sq. Yd,PKR,28.5 Crore
10183,14,4,4,300, Sq. Yd,PKR,9.5 Crore
10184,135,6,6,120, Sq. Yd,PKR,85  Lakh
10185,132,3,3,400, Sq. Yd,PKR,3.5 Crore
10186,26,4,5,100, Sq. Yd,PKR,3.6 Crore
10187,57,8,8,120, Sq. Yd,PKR,1.85 Crore
10188,221,3,6,400, Sq. Yd,PKR,7.5 Crore
10189,367,6,3,80, Sq. Yd,PKR,75  Lakh
10190,120,4,6,240, Sq. Yd,PKR,3.1 Crore
10191,81,2,5,128, Sq. Yd,PKR,1.25 Crore
10192,81,6,3,120, Sq. Yd,PKR,1  Crore
10193,15,6,3,400, Sq. Yd,PKR,4  Crore
10194,15,6,3,400, Sq. Yd,PKR,4.25 Crore
10195,110,6,3,240, Sq. Yd,PKR,3.75 Crore
10196,145,2,3,84, Sq. Yd,PKR,58  Lakh
10197,145,2,3,124, Sq. Yd,PKR,60  Lakh
10198,146,2,3,64, Sq. Yd,PKR,38  Lakh
10199,146,2,3,64, Sq. Yd,PKR,38  Lakh
10200,145,2,3,64, Sq. Yd,PKR,48  Lakh
10201,145,2,3,80, Sq. Yd,PKR,55  Lakh
10202,145,2,3,64, Sq. Yd,PKR,55  Lakh
10203,145,2,3,64, Sq. Yd,PKR,38  Lakh
10204,129,2,3,150, Sq. Yd,PKR,1.2 Crore
10205,145,2,3,64, Sq. Yd,PKR,38  Lakh
10206,145,2,3,64, Sq. Yd,PKR,55  Lakh
10207,129,3,3,150, Sq. Yd,PKR,1.2 Crore
10208,146,2,3,64, Sq. Yd,PKR,50  Lakh
10209,145,2,3,124, Sq. Yd,PKR,60  Lakh
10210,145,2,3,124, Sq. Yd,PKR,60  Lakh
10211,126,5,5,200, Sq. Yd,PKR,2.7 Crore
10212,102,4,4,240, Sq. Yd,PKR,3.1 Crore
10213,171,5,5,200, Sq. Yd,PKR,3  Crore
10214,300,6,6,300, Sq. Yd,PKR,6.5 Crore
10215,14,6,6,500, Sq. Yd,PKR,13.5 Crore
10216,14,8,8,550, Sq. Yd,PKR,14  Crore
10217,14,7,7,500, Sq. Yd,PKR,14  Crore
10218,14,4,2,"1,000", Sq. Yd,PKR,19  Crore
10219,271,7,5,120, Sq. Yd,PKR,1.38 Crore
10220,312,5,5,110, Sq. Yd,PKR,1.65 Crore
10221,81,9,6,240, Sq. Yd,PKR,2.2 Crore
10222,14,5,6,"1,000", Sq. Yd,PKR,14.5 Crore
10223,39,5,3,500, Sq. Yd,PKR,10.5 Crore
10224,248,3,2,200, Sq. Yd,PKR,4.5 Crore
10225,218,2,2,60, Sq. Yd,PKR,60  Lakh
10226,218,2,3,60, Sq. Yd,PKR,60  Lakh
10227,218,3,2,80, Sq. Yd,PKR,40  Lakh
10228,218,2,5,60, Sq. Yd,PKR,60  Lakh
10229,8,4,8,500, Sq. Yd,PKR,11  Crore
10230,8,7,6,"1,000", Sq. Yd,PKR,21  Crore
10231,12,5,2,300, Sq. Yd,PKR,7  Crore
10232,203,2,3,120, Sq. Yd,PKR,2.5 Crore
10233,343,2,5,100, Sq. Yd,PKR,1.2 Crore
10234,13,5,7,300, Sq. Yd,PKR,5.75 Crore
10235,109,7,2,500, Sq. Yd,PKR,8.5 Crore
10236,659,4,3,80, Sq. Yd,PKR,50  Lakh
10237,136,5,3,93, Sq. Yd,PKR,1  Crore
10238,227,2,7,100, Sq. Yd,PKR,60  Lakh
10239,395,11,1,200, Sq. Yd,PKR,3.5 Crore
10240,513,2,4,80, Sq. Yd,PKR,18  Lakh
10241,201,4,3,240, Sq. Yd,PKR,2.1 Crore
10242,68,3,2,200, Sq. Yd,PKR,1.37 Crore
10243,223,3,4,200, Sq. Yd,PKR,1.65 Crore
10244,11,4,7,100, Sq. Yd,PKR,3.3 Crore
10245,60,7,5,500, Sq. Yd,PKR,8.5 Crore
10246,13,5,6,300, Sq. Yd,PKR,6.5 Crore
10247,74,6,4,550, Sq. Yd,PKR,9.8 Crore
10248,354,4,5,120, Sq. Yd,PKR,1.82 Crore
10249,66,5,3,427, Sq. Yd,PKR,6.52 Crore
10250,354,3,8,240, Sq. Yd,PKR,2.9 Crore
10251,206,7,4,550, Sq. Yd,PKR,9.8 Crore
10252,379,4,5,350, Sq. Yd,PKR,9  Crore
10253,379,5,5,500, Sq. Yd,PKR,9.5 Crore
10254,379,5,5,500, Sq. Yd,PKR,9.75 Crore
10255,660,5,4,500, Sq. Yd,PKR,6.15 Crore
10256,660,4,6,350, Sq. Yd,PKR,5.5 Crore
10257,74,6,6,550, Sq. Yd,PKR,8.25 Crore
10258,354,6,6,240, Sq. Yd,PKR,3.8 Crore
10259,74,6,5,550, Sq. Yd,PKR,9.5 Crore
10260,66,5,5,427, Sq. Yd,PKR,7.25 Crore
10261,66,5,5,427, Sq. Yd,PKR,7.25 Crore
10262,66,5,5,427, Sq. Yd,PKR,7  Crore
10263,66,5,5,427, Sq. Yd,PKR,6.7 Crore
10264,14,4,4,635, Sq. Yd,PKR,18  Crore
10265,14,9,4,666, Sq. Yd,PKR,18.5 Crore
10266,11,4,4,100, Sq. Yd,PKR,4  Crore
10267,8,4,3,"1,000", Sq. Yd,PKR,25  Crore
10268,11,4,5,100, Sq. Yd,PKR,2.9 Crore
10269,172,4,6,120, Sq. Yd,PKR,1.9 Crore
10270,72,3,5,120, Sq. Yd,PKR,2.4 Crore
10271,209,7,5,120, Sq. Yd,PKR,1.35 Crore
10272,275,6,2,80, Sq. Yd,PKR,1.5 Crore
10273,524,5,2,120, Sq. Yd,PKR,2.8 Crore
10274,339,3,3,500, Sq. Yd,PKR,5  Crore
10275,289,3,3,400, Sq. Yd,PKR,4.5 Crore
10276,23,4,4,400, Sq. Yd,PKR,3.85 Crore
10277,137,4,4,233, Sq. Yd,PKR,2.75 Crore
10278,172,6,6,120, Sq. Yd,PKR,1.9 Crore
10279,72,4,4,120, Sq. Yd,PKR,2.4 Crore
10280,70,4,4,240, Sq. Yd,PKR,3  Crore
10281,210,11,10,120, Sq. Yd,PKR,1.32 Crore
10282,145,3,3,64, Sq. Yd,PKR,30  Lakh
10283,209,6,6,120, Sq. Yd,PKR,1.35 Crore
10284,256,3,4,300, Sq. Yd,PKR,3  Crore
10285,430,6,6,120, Sq. Yd,PKR,55  Lakh
10286,103,3,3,120, Sq. Yd,PKR,84  Lakh
10287,38,3,4,600, Sq. Yd,PKR,8  Crore
10288,84,2,2,240, Sq. Yd,PKR,5  Crore
10289,232,3,3,260, Sq. Yd,PKR,3.25 Crore
10290,171,3,3,120, Sq. Yd,PKR,2  Crore
10291,11,3,3,100, Sq. Yd,PKR,2.65 Crore
10292,38,5,5,189, Sq. Yd,PKR,4.5 Crore
10293,88,2,3,120, Sq. Yd,PKR,95  Lakh
10294,88,6,6,120, Sq. Yd,PKR,1.25 Crore
10295,88,3,4,240, Sq. Yd,PKR,1.7 Crore
10296,182,6,6,650, Sq. Yd,PKR,8.25 Crore
10297,354,5,5,240, Sq. Yd,PKR,3.6 Crore
10298,104,7,2,666.7, Sq. Yd,PKR,7  Crore
10299,17,4,7,400, Sq. Yd,PKR,3.5 Crore
10300,81,3,7,128, Sq. Yd,PKR,1.3 Crore
10301,9,2,7,80, Sq. Yd,PKR,1.1 Crore
10302,109,6,3,600, Sq. Yd,PKR,7  Crore
10303,13,4,3,500, Sq. Yd,PKR,13.5 Crore
10304,39,6,8,500, Sq. Yd,PKR,9  Crore
10305,13,4,5,500, Sq. Yd,PKR,13.5 Crore
10306,39,3,4,500, Sq. Yd,PKR,9  Crore
10307,6,3,5,239.2, Sq. Yd,PKR,1.5 Crore
10308,22,9,8,200, Sq. Yd,PKR,1.05 Crore
10309,300,5,6,500, Sq. Yd,PKR,13  Crore
10310,300,4,9,295, Sq. Yd,PKR,5.5 Crore
10311,256,5,3,600, Sq. Yd,PKR,6  Crore
10312,68,6,6,250, Sq. Yd,PKR,2.7 Crore
10313,195,4,4,950, Sq. Yd,PKR,11  Crore
10314,103,2,2,120, Sq. Yd,PKR,78  Lakh
10315,8,6,6,"1,000", Sq. Yd,PKR,22  Crore
10316,171,6,6,250, Sq. Yd,PKR,4  Crore
10317,9,4,4,60, Sq. Yd,PKR,87  Lakh
10318,50,6,6,200, Sq. Yd,PKR,2.7 Crore
10319,11,4,4,100, Sq. Yd,PKR,4.1 Crore
10320,77,4,2,120, Sq. Yd,PKR,1.2 Crore
10321,77,4,3,60, Sq. Yd,PKR,60  Lakh
10322,243,3,2,"2,000", Sq. Yd,PKR,30  Crore
10323,83,2,2,64, Sq. Yd,PKR,38  Lakh
10324,129,2,2,90, Sq. Yd,PKR,60  Lakh
